text,date,vacancy,company,city,country,experience,employment,schedule,salary_from,salary_to,currency,skills,responsibilities,requirements,experience level,uid,position
"#резюме #Android #middle

Android developer

Опыт: 3+
Занятость: полная
Формат работы: офис, удаленка, релокация всё равно куда
Гражданство: РФ
Ожидания по з/п:  $2000-2500

Стэк:
- Kotlin
- Clean Architecture, MVVM / MVI
- Jetpack Compose
- Dagger / Hilt, Koin
- Kotlin Coroutines + Flow
- Common frameworks: Retrofit, Room, Navigation, Data Store, WorkManager
- Firebase
- JUnit, Espresso

О себе:
Опыт работы как с современными технологиями (Jetpack Compose, MVI архитектура и пр.), так и с легаси кодом (оптимизация, рефакторинг и пр.).

Телеграм: @MarDSoul
LinkedIn: https://www.linkedin.com/in/aleksei-laptev/
Ссылка на CV: https://drive.google.com/file/d/1VH2fQllHcGIvyVMXmKnH_4MZNMnohl6S/view?usp=sharing",2025-08-08T11:36:14+00:00,Android developer,,,,3+,полная,"офис, удаленка, релокация",2000.0,2500.0,$,"['Kotlin', 'Clean Architecture', 'MVVM / MVI', 'Jetpack Compose', 'Dagger / Hilt', 'Koin', 'Kotlin Coroutines + Flow', 'Retrofit', 'Room', 'Navigation', 'Data Store', 'WorkManager', 'Firebase', 'JUnit', 'Espresso']",,,middle,2025-08-08T11:36:14+00:00_11,"Программист, разработчик"
"#резюме #ищуработу #удаленка #frontend #react #javascript #fulltime #parttime #reactnative #middle #senior #mobile #app #appDeveloper

👨🏼‍💻 **Hovik**
**React Native / React / JavaScript Developer**

🔹 **Опыт:** 4+ года в коммерческой разработке
🔹 **Формат работы:** Full-time / Part-time / Контракт / Удаленно
🔹 **Ставка:** от **$15/час**

💼 **Обо мне:**
✅ **Опытный React Native разработчик** с более чем **3 годами коммерческой разработки**, работал как **в офисе**, так и **удаленно** с клиентами по всему миру.
✅ **Глубокое понимание мобильной разработки** – участвовал в создании стартапов, крупных проектов и поддержке существующих приложений.
✅ **Полный цикл разработки** – от проектирования архитектуры до публикации в **App Store и Google Play**.
✅ **Интеграция сложных сервисов** – платежные системы, WebView, push-уведомления, карты, аналитика.
✅ **Фокус на производительность и UX** – работа с анимациями, кастомными компонентами, адаптивной версткой.
✅ **Понимание бизнес-логики** и работа в мультинациональных командах с современными методологиями (**Agile, Scrum**).

🛠 **Мой стек:**
⚛ **Frontend:** React Native / React / Expo
🗄 **State Management:** Redux / Context API
📡 **Backend & API:** Firebase (Auth, Firestore, Push) / REST API / WebSockets / GraphQL
🎨 **UI & Анимации:** Reanimated / Gesture Handler / Bottom Sheets / Lottie
📍 **Интеграции:** WebView / Google Maps / OAuth / JWT / Stripe / In-App Purchases
🚀 **Разработка и публикация:** CI/CD / Fastlane / App Store & Google Play

📍 **Резюме отправлю в личные сообщения**
📩 **Контакты:**
💬 Telegram: @Hovo96
📧 Email: hovo.hovsepyan.2000@gmail.com
🔗 LinkedIn: [https://www.linkedin.com/in/hovik-hovsepyan-1906791b9](https://www.linkedin.com/in/hovik-hovsepyan-1906791b9)
💻 GitHub: [https://github.com/hovo96](https://github.com/hovo96)",2025-08-08T11:04:15+00:00,React Native / React / JavaScript Developer,,,,4+ года,"['Full-time', 'Part-time', 'Контракт']",Удаленно,15.0,,$,"['React Native', 'React', 'JavaScript', 'Redux', 'Context API', 'Firebase', 'REST API', 'WebSockets', 'GraphQL', 'Reanimated', 'Gesture Handler', 'Bottom Sheets', 'Lottie', 'WebView', 'Google Maps', 'OAuth', 'JWT', 'Stripe', 'In-App Purchases', 'CI/CD', 'Fastlane', 'App Store', 'Google Play']","['Разработка мобильных приложений', 'Участие в создании стартапов и крупных проектов', 'Полный цикл разработки', 'Интеграция сложных сервисов', 'Фокус на производительность и UX', 'Работа с анимациями и кастомными компонентами', 'Адаптивная верстка', 'Понимание бизнес-логики', 'Работа в мультинациональных командах', 'Использование методологий Agile и Scrum']",,Middle/Senior,2025-08-08T11:04:15+00:00_12,"Программист, разработчик"
"#ищу #резюме #Android #Kotlin #Java #Flutter #удалёнка #backend

🚀 Android Developer | 4+ лет опыта
📍 Формат: Удалёнка • Full-time/Part-time/Project
💰 Зарплатные ожидания: от 100к

💻 Основной стек:
• Языки: Kotlin, Java, Dart (Flutter)
• Архитектуры: MVVM, Clean Architecture, MVI, Multi-Modules
• UI: Jetpack Compose, XML, Material Design
• Многопоточность: Coroutines, RxJava
• DI: Dagger, Hilt, Koin
• Сеть: Retrofit, OkHttp, WebSocket, Socket.io, TCP/UDP
• Базы: Room, SQLite, Firebase
• Работа с Git (CLI, GitFlow, PR), Trello, Jira
• Допы: ForegroundService, WorkManager, ViewBinding, DataBinding, Custom View

🎮 Бонус: опыт в backend
• Разработка high-load игрового сервера на Spring Boot + Netty
• Оптимизация GC, профилирование, WebSocket, REST API, Bullet Physics
• Мониторинг: Prometheus + Grafana

🧑‍💻 Опыт:  
• 🔹 **MariaGames** (5 мес) — Java Backend (игровой сервер, Netty, Bullet Physics)  
• 🔹 **POLYX** (2 года) — Android & Flutter Dev (криптокошельки, биометрия, Web3, custodial & non-custodial)  
• 🔹 **Upwork** (1.5 года) — Android Dev (стриминг, родительский контроль, реклама, профилирование)  
• 🔹 **Lapki** (9 мес) — Android (карты, платежи, миграция Java → Kotlin)

📩 Контакты:
• TG: @vonabe
• Email: vonabe.dev@gmail.com",2025-08-08T10:46:19+00:00,Android Developer,,,,4+ лет опыта,"['Full-time', 'Part-time', 'Project']",Удалёнка,100000.0,,,"['Kotlin', 'Java', 'Dart (Flutter)', 'MVVM', 'Clean Architecture', 'MVI', 'Multi-Modules', 'Jetpack Compose', 'XML', 'Material Design', 'Coroutines', 'RxJava', 'Dagger', 'Hilt', 'Koin', 'Retrofit', 'OkHttp', 'WebSocket', 'Socket.io', 'TCP/UDP', 'Room', 'SQLite', 'Firebase', 'Git (CLI, GitFlow, PR)', 'Trello', 'Jira', 'ForegroundService', 'WorkManager', 'ViewBinding', 'DataBinding', 'Custom View', 'Spring Boot', 'Netty', 'Prometheus', 'Grafana']","['Разработка high-load игрового сервера на Spring Boot + Netty', 'Оптимизация GC, профилирование, WebSocket, REST API, Bullet Physics', 'Мониторинг: Prometheus + Grafana']","['Опыт в backend', 'Опыт в разработке игровых серверов', 'Опыт в оптимизации GC и профилировании', 'Опыт работы с WebSocket, REST API, Bullet Physics', 'Опыт работы с мониторинговыми системами (Prometheus + Grafana)']",4+ лет опыта,2025-08-08T10:46:19+00:00_14,"Программист, разработчик"
"#резюме #ищу #swift #ios #fulltime #ищуработу #удаленка #iOS #iOSDeveloper #mobile #app #appDeveloper #remote 

Ищу работу iOS-разработчиком
Формат работы: удалённо
Опыт: 1.5 год разработки (Pet-проекты, фриланс)
Занятость: полная
Ожидания по зп: от 800$ (15$/hour)

Стек:
• Swift / SwiftUI / UIKit
• Combine / GCD / Async-Await
• CoreData / UserDefaults / FileManager
• REST API / URLSession
• StoreKit / In-App Purchase
• Git / GitHub / MVVM
• Firebase / Push Notifications
• Figma / SFSymbols / кастомные TabBar / анимации

О себе:
Разрабатываю собственные приложения: трекеры, таймеры, органайзеры.
Пишу чистый код, работаю с архитектурой и локализацией.
Веду pet-проекты в GitHub.
Мотивирован расти до Middle, открыт к новым задачам.
Резюме и проекты — по запросу.

GitHub: https://github.com/dostanT
Telegram: @doossu",2025-08-08T10:37:30+00:00,iOS-разработчик,,,,"1.5 год разработки (Pet-проекты, фриланс)",полная,удаленно,800.0,,$,"['Swift', 'SwiftUI', 'UIKit', 'Combine', 'GCD', 'Async-Await', 'CoreData', 'UserDefaults', 'FileManager', 'REST API', 'URLSession', 'StoreKit', 'In-App Purchase', 'Git', 'GitHub', 'MVVM', 'Firebase', 'Push Notifications', 'Figma', 'SFSymbols', 'кастомные TabBar', 'анимации']","['Разрабатываю собственные приложения: трекеры, таймеры, органайзеры.', 'Пишу чистый код, работаю с архитектурой и локализацией.', 'Веду pet-проекты в GitHub.']",,Junior,2025-08-08T10:37:30+00:00_15,"Программист, разработчик"
"#вакансия #удаленка #vacancy

Senior iOS Engineer
📍 США (удаленно)
⏰ Полная занятость
🌍 Не РФ и не РБ
📄 Оформление — ИП
💰 Зарплата: 300 000–400 000 ₽ Gross

О вакансии:
Стартап создает приложение, которое позволяет общаться с тысячами ИИ-персонажей через текст, фото и видео.

Задачи:

Повышать стабильность приложения

Разрабатывать новые фичи чатбота

Требования:

5+ лет iOS, 1+ год на руководящей позиции

Эксперт в Swift и iOS экосистеме

Знание API, UI/UX, управление памятью, многопоточности

Опыт с REST API, CI/CD, Fastlane, TestFlight

Желателен опыт с UICollectionView и код-ревью

Мы предлагаем:

Влияние на продукт в динамичном стартапе

Конкурентную зарплату и опционы

Компания: Devhunt

📲 Telegram: @aleksandrovnalish",2025-08-08T10:33:11+00:00,Senior iOS Engineer,Devhunt,,США,"5+ лет iOS, 1+ год на руководящей позиции",Полная занятость,удаленно,300000.0,400000.0,₽,"['Swift', 'iOS экосистема', 'API', 'UI/UX', 'управление памятью', 'многопоточности', 'REST API', 'CI/CD', 'Fastlane', 'TestFlight', 'UICollectionView', 'код-ревью']","['Повышать стабильность приложения', 'Разрабатывать новые фичи чатбота']","['5+ лет iOS, 1+ год на руководящей позиции', 'Эксперт в Swift и iOS экосистеме', 'Знание API, UI/UX, управление памятью, многопоточности', 'Опыт с REST API, CI/CD, Fastlane, TestFlight', 'Желателен опыт с UICollectionView и код-ревью']",Senior,2025-08-08T10:33:11+00:00_17,"Программист, разработчик"
"#**резюме**** ****#ищу**** ****#ios**** 

iOS Software Engineer**

**Опыт: 3,5 **года 
**Занятость:** проектная, полная
**Формат: **удаленка / офис (СПб)
**ЗП:** 240 тыс. рублей на руки

**Основной стек
- **SwiftUI, UIKit
- URLSession/Alamofire
- CoreData/Realm
- GCD/async await
- RxSwift
- VIPER, MVP, CLEAN

**Также работал с**
Remote/Local Notifications, AVKit, WidgetKit, UnitTests, StoreKit, MLKit, Vision, Firebase (Messaging, Crashlytics, Auth), SwiftyJSON, BGTasks, Adapty/AppHud, Google Analytics, AppsFlyerFramework, e2e tests, Speech2Text, SwiftLint, R.Swift, SwiftGen etc

**CV скину по запросу**
@romanenkoios",2025-08-08T10:01:58+00:00,iOS Software Engineer,,Санкт-Петербург,Россия,"3,5 года","проектная, полная",удаленка / офис,240000.0,,рублей,"['SwiftUI', 'UIKit', 'URLSession', 'Alamofire', 'CoreData', 'Realm', 'GCD', 'async await', 'RxSwift', 'VIPER', 'MVP', 'CLEAN', 'Remote/Local Notifications', 'AVKit', 'WidgetKit', 'UnitTests', 'StoreKit', 'MLKit', 'Vision', 'Firebase (Messaging, Crashlytics, Auth)', 'SwiftyJSON', 'BGTasks', 'Adapty/AppHud', 'Google Analytics', 'AppsFlyerFramework', 'e2e tests', 'Speech2Text', 'SwiftLint', 'R.Swift', 'SwiftGen']",,,,2025-08-08T10:01:58+00:00_18,"Программист, разработчик"
"#резюме #визитка #cv

Добрый день.
Ищу новый проект в работу (удаленно, по проектно)
Занимаюсь:
- Разработкой и доработкой веб-сайтов, мобильных приложений

- Цена часа: 2500 руб
- Опыт работы: 10+ лет
- Стек: Python (Fast API) / Django; 
PHP: Laravel / Yii2 / Symfony; 
CMS: WordPress / Opencart / Bitrix; 
HTML, CSS, JS Vue / Nuxt / React / Node.js
React Native / Flutter

*Есть ИП.
*По всем вопросам обращайтесь @vladyslav_shubyn",2025-08-08T09:56:06+00:00,Разработчик веб-сайтов и мобильных приложений,,,,10+ лет,Проектная работа,Удаленно,2500.0,,руб,"['Python (Fast API)', 'Django', 'PHP', 'Laravel', 'Yii2', 'Symfony', 'WordPress', 'Opencart', 'Bitrix', 'HTML', 'CSS', 'JS Vue', 'Nuxt', 'React', 'Node.js', 'React Native', 'Flutter']","['Разработка и доработка веб-сайтов', 'Разработка мобильных приложений']",,Средний/Высокий,2025-08-08T09:56:06+00:00_19,"Программист, разработчик"
"#ищу #резюме #iOS #parttime

iOS-разработчик

Занятость: проектная/полная
Формат работы: удаленно
Ожидание по зарплате: от 1.000 $ 
Коммерческий опыт: 1 год
Стек: Swift, UIKit, SwiftUI

 @privateLazyVar",2025-08-08T09:47:37+00:00,iOS-разработчик,,,,1 год,проектная/полная,удаленно,1000.0,,$,"['Swift', 'UIKit', 'SwiftUI']",,,,2025-08-08T09:47:37+00:00_20,"Программист, разработчик"
"#ищу #резюме #android #kotlin #kmp #iOS 

Android**-Разработчик**

Занятость: Подработка, проектная
Формат работы: удаленно
Ожидание по зарплате: от 200$ за проект
Коммерческий опыт: 4+ лет
Стек: Kotlin, Compose, compose multiplatform

Разработка белых/серых проектов, как в одного, так и с командой, есть свои разработчики iOS, Android. Полное сопровождение проектов. 

Опыт: Онлайн кинотеарт (mobile/TV), умный дом, приложение для заказа бургеров (+оплата), чат для социальной поддержки.

Предложения: @friend_work",2025-08-08T08:55:49+00:00,Android-Разработчик,,,,4+ лет,"Подработка, проектная",удаленно,200.0,,$,"['Kotlin', 'Compose', 'compose multiplatform']","Разработка белых/серых проектов, как в одного, так и с командой, полное сопровождение проектов.",,4+ лет,2025-08-08T08:55:49+00:00_21,"Программист, разработчик"
"#ищу #mobile #iOS #android #swift #obj-c #java #kotlin #flutter #dart
❗️Не вакансия❗️
Город: не имеет значения 
Формат: удаленка
Занятость: полная/частичная 
Зарплатная вилка: от 50 тыс за проект (в зависимости от сложности работы)
Добрый день!
Мы - команда опытных разработчиков, специализирующихся на мобильной разработке и мы в поиске новых интересных проектов!
Наш стек: Swift, Obj-c, Java, Kotlin, Flutter, Dart, React Native.
Рассматриваем варианты проектной, аутсорс и постоянной работы в удаленном формате и различной сложности. В приоритете длительные проекты с фул тайм занятостью. 
Также у нас в команде освободились Java, PHP, Python, C#, RoR, Go и JavaScript специалисты.
Рассматриваем привлечение команды или отдельных специалистов.
Если у вас есть интересный проект, буду рад обсудить
 @danilbestprojects",2025-08-08T08:35:34+00:00,Разработчик мобильных приложений,,не имеет значения,,,полная/частичная,удаленка,50000.0,,руб,"['Swift', 'Obj-c', 'Java', 'Kotlin', 'Flutter', 'Dart', 'React Native', 'JavaScript', 'PHP', 'Python', 'C#', 'RoR', 'Go']",,,,2025-08-08T08:35:34+00:00_22,"Программист, разработчик"
"#резюме #ищу #swift #iOS #remote #удаленка #middle #fulltime #mobile 

Позиция: **Middle iOS-разработчик
**
Формат работы: **удаленно**
Занятость: **полная**
Ожидания по зарплате: **250 000+ рублей
**Локация: **Москва, Россия**
**Коммерческий** опыт работы: **3 года
**
**Обо мне:
**
Меня зовут Дмитрий. Я iOS-разработчик с опытом создания мобильных приложений для e-commerce и социальных проектов. Ищу новое место работы, так как предыдущий проект завершился после успешной реализации основного функционала. Готов работать как в команде, так и самостоятельно.

**Таймлайн проектов/компаний:
**
I. **MobileUp**: август 2023 - март 2025.

В проекте Patrician (соцсеть для ЗОЖ и знакомств) участвовал в разработке сервиса, позволяющего делиться результатами анализов, находить людей по локации и общаться.

II. **King Bird Studio**: март 2022 - июль 2023.

Работал над проектом Profmax — онлайн-магазином одежды и обуви.

**Основные навыки:
**
— Swift, Objective-C – глубокое понимание языка **Swift**.
— UI-разработка – работа с **UIKit**, **SnapKit**, **SwiftUI**.
— Архитектуры – опыт проектирования на **MVVM**, **VIPER**, **VIP**, **MVP**, **Clean Architecture**. 
— Асинхронность – работа с **GCD**, **NSOperation**, **async/await**.
— Сетевые запросы – работа с **URLSession**, **Alamofire**.
— Хранение данных – опыт работы с **UserDefaults**, **Keychain**, **CoreData**.
— Пакетные менеджеры – работа **SPM**, **CocoaPods**.
— Firebase – интеграция **Firebase Auth**, **Firestore** для аутентификации и хранения данных.
— Качество кода – применение **SwiftLint** для соблюдения кодстайла, написание **unit-тестов** с **XCTest**.
— WebSockets – работа с **SocketIO** для реализации real-time взаимодействий (чаты, онлайн-обновления).
— Геолокация и карты – интеграция **MapKit**, **CoreLocation** для работы с картами и геопозицией.
— Принципы проектирования – хорошее понимание **OOP**, **SOLID**, следование best practices в разработке.

**Языки:**

 • English — **Upper-intermediate (B2)**
 • Русский — **родной
**
**Telegram**: @it_dmitry78

📝 **Резюме по запросу**",2025-08-08T08:06:43+00:00,Middle iOS-разработчик,,Москва,Россия,3 года,полная,удаленно,250000.0,,рублей,"['Swift', 'Objective-C', 'UIKit', 'SnapKit', 'SwiftUI', 'MVVM', 'VIPER', 'VIP', 'MVP', 'Clean Architecture', 'GCD', 'NSOperation', 'async/await', 'URLSession', 'Alamofire', 'UserDefaults', 'Keychain', 'CoreData', 'SPM', 'CocoaPods', 'Firebase Auth', 'Firestore', 'SwiftLint', 'XCTest', 'SocketIO', 'MapKit', 'CoreLocation', 'OOP', 'SOLID']",,,middle,2025-08-08T08:06:43+00:00_24,"Программист, разработчик"
"#ищу #удаленка #android #ios #mobile #remote


🚀 Ищу интересные проекты или постоянную работу

🔹 Формат сотрудничества:
✔ Полная занятость
✔ Частичная занятость
✔ Проектная работа (разовые задачи или долгосрочное сопровождение)

💸 Условия:
▪ Почасовая ставка: от 2000 ₽/час
▪ Фулл-тайм: 250 000 – 350 000 ₽/мес (готов обсуждать под ваш проект)
🎯 Опыт: 5+ лет в мобильной разработке

📱 Специализация:
→ Нативные приложения под Android (Kotlin) и iOS (Swift)
→ Кроссплатформа: Flutter, KMM (Kotlin Multiplatform)
→ Полный цикл: от идеи до публикации в сторах + поддержка

🔥 Технологии, с которыми работаю:
▫ Android: Kotlin, Jetpack Compose, MVVM/MVI, Dagger/Hilt, Room, Coroutines
▫ iOS: Swift, SwiftUI, Combine, CoreData
▫ Backend: Firebase (Auth, Firestore, Cloud Messaging), Retrofit, WebSockets
▫ Карты: Google Maps, Yandex Maps, 2GIS
▫ Мультимедиа: CameraX, ExoPlayer, WebRTC
▫ Архитектура: Clean Architecture, Modularization, DI
▫ Инструменты: Git, CI/CD (Fastlane, Bitrise), Figma (адаптация дизайна)

💼 Реализованные проекты:
✔ Такси-сервисы (клиент + водитель)
✔ Маркетплейсы (e-commerce, доставка)
✔ Фитнес-трекеры и health-tech приложения
✔ Стриминговые платформы (аудио/видео)
✔ Соцсети и чат-приложения (WebSockets, Push)

✨ Почему стоит выбрать меня?
▪ Глубокая экспертиза – знаю нюансы нативной разработки под обе платформы.
▪ Гибкость – могу встроиться в вашу команду или вести проект с нуля.
▪ Английский C2 – легко работаю с иностранными заказчиками и документацией.
▪ Ответственность – соблюдаю дедлайны, пишу чистый и поддерживаемый код.

📩 Связь: @develop_chel (Telegram)

Готов обсудить ваш проект и предложить лучшее решение!",2025-08-08T07:55:42+00:00,Мобильный разработчик (Android/iOS),,,,5+ лет,"['Полная занятость', 'Частичная занятость', 'Проектная работа']",Удаленная работа,250000.0,350000.0,₽,"['Kotlin', 'Jetpack Compose', 'MVVM/MVI', 'Dagger/Hilt', 'Room', 'Coroutines', 'Swift', 'SwiftUI', 'Combine', 'CoreData', 'Firebase', 'Retrofit', 'WebSockets', 'Google Maps', 'Yandex Maps', '2GIS', 'CameraX', 'ExoPlayer', 'WebRTC', 'Clean Architecture', 'Modularization', 'DI', 'Git', 'CI/CD', 'Fastlane', 'Bitrise', 'Figma']","['Разработка нативных приложений под Android и iOS', 'Разработка кроссплатформенных приложений на Flutter и KMM', 'Полный цикл разработки: от идеи до публикации в сторах', 'Поддержка приложений']","['Опыт 5+ лет в мобильной разработке', 'Знание технологий: Kotlin, Swift, Flutter, KMM', 'Знание архитектурных паттернов и инструментов', 'Умение работать с картами и мультимедиа', 'Знание английского языка на уровне C2']",Старший разработчик,2025-08-08T07:55:42+00:00_25,"Программист, разработчик"
